Fremskrittspartiet;38,08680
Arbeiderpartiet;25,39120
Senterpartiet;7,97166
Høyre;7,02687
Kristelig Folkeparti;4,34012
SV - Sosialistisk Venstreparti;3,60201
Venstre;3,48391
