Fremskrittspartiet;40,94447
Arbeiderpartiet;18,37052
Senterpartiet;12,03944
Høyre;8,51064
Kristelig Folkeparti;7,36897
Rødt;2,17955
Industri- og Næringspartiet;2,07577
