Arbeiderpartiet;38,81859
Fremskrittspartiet;15,06327
Høyre;13,47535
SV - Sosialistisk Venstreparti;6,87937
Senterpartiet;5,33053
Rødt;5,21816
Miljøpartiet De Grønne;4,98852
