Arbeiderpartiet;32,89549
Fremskrittspartiet;23,70074
Senterpartiet;20,44546
Høyre;6,45346
Kristelig Folkeparti;3,99772
Rødt;2,79840
SV - Sosialistisk Venstreparti;2,22730
