Rødt;20,2
Pasientfokus;17,9
Fremskrittspartiet;14,7
Arbeiderpartiet;11,9
Kristelig Folkeparti;10,5
SV - Sosialistisk Venstreparti;6,9
Senterpartiet;5,0
