Arbeiderpartiet;24,6
Fremskrittspartiet;24,3
Høyre;16,9
Kristelig Folkeparti;6,7
Senterpartiet;6,5
Miljøpartiet De Grønne;5,2
SV - Sosialistisk Venstreparti;4,8
