Fremskrittspartiet;29,34911
Arbeiderpartiet;24,37870
Senterpartiet;11,42012
Høyre;7,45562
Rødt;5,85799
Miljøpartiet De Grønne;5,02959
Kristelig Folkeparti;4,61538
