Senterpartiet;19,5
Fremskrittspartiet;19,5
Arbeiderpartiet;19,1
Høyre;13,2
Rødt;5,9
Kristelig Folkeparti;5,5
SV - Sosialistisk Venstreparti;4,5
Miljøpartiet De Grønne;4,5
