Arbeiderpartiet;35,08617
Fremskrittspartiet;24,32612
Senterpartiet;10,58330
Høyre;8,66107
Rødt;6,84932
SV - Sosialistisk Venstreparti;4,50729
Miljøpartiet De Grønne;2,34202
