Arbeiderpartiet;28,79806
Fremskrittspartiet;26,64695
Senterpartiet;15,67626
Høyre;9,46491
Miljøpartiet De Grønne;4,19468
SV - Sosialistisk Venstreparti;3,81823
Rødt;2,90401
