Arbeiderpartiet;31,96810
Fremskrittspartiet;29,98917
Senterpartiet;10,00295
Høyre;9,08733
Rødt;4,69627
Kristelig Folkeparti;3,76095
SV - Sosialistisk Venstreparti;2,69765
