Arbeiderpartiet;30,5
Fremskrittspartiet;17,9
Senterpartiet;16,1
Høyre;11,3
SV - Sosialistisk Venstreparti;5,4
Miljøpartiet De Grønne;4,3
Rødt;4,0
Kristelig Folkeparti;4,0
