Arbeiderpartiet;27,4
Fremskrittspartiet;25,6
Høyre;17,4
Rødt;4,7
Miljøpartiet De Grønne;4,7
Kristelig Folkeparti;4,4
SV - Sosialistisk Venstreparti;4,3
