Arbeiderpartiet;31,7
Fremskrittspartiet;27,8
Høyre;12,8
Rødt;5,4
SV - Sosialistisk Venstreparti;5,1
Miljøpartiet De Grønne;3,9
Kristelig Folkeparti;3,6
